"from","to"
"ARID4A","SIN3A"
"ARID4A","H2AFY"
"ARID4A","NUP43"
"ARID4A","SMC5"
"DHX9","PARS2"
"ILF3","PARS2"
"PARS2","RIT1"
"CAPZB","PARS2"
"ANKRD50","SNIP1"
"ANKRD50","NRAS"
"ANKRD28","ANKRD50"
"ANKRD50","RHOF"
"ANKRD50","CAPZB"
"FHL3","MSRB3"
"MSRB3","NUP43"
"MSRB3","WDTC1"
"LGALS8","SORL1"
"CYR61","RAB4A"
"PDE3A","PRKACA"
"H2AFY","TRIB2"
"CDK6","HGF"
"HGF","NF2"
"CAPZB","DCTN3"
"FES","FKBP5"
"LTBR","MAP4K4"
"AKT3","PRKCZ"
"AKT3","FKBP5"
"AKT3","CAPZB"
"AKT3","PPP2CA"
"AKT3","CRYAA"
"ACTG2","ADARB1"
"CCDC93","GOLGB1"
"CAPZB","CCDC93"
"BACH2","DDIT3"
"ADARB1","ZNF483"
"CELF2","TCEB2"
"ATP2A1","LRIG2"
"EYA4","LRIG2"
"ACIN1","GOLGA7"
"GOLGA7","H2AFY"
"GOLGA7","NRAS"
"GOLGA7","NUPR1"
"CHEK2","PPM1D"
"NRAS","SEMA6A"
"BAZ2B","NUP43"
"BAZ2B","SMC5"
"CHERP","ZNF827"
"FHL3","NFKBIB"
"FKBP5","NFKBIB"
"NHSL1","PPP2CA"
"NUP43","ZNF711"
"SMC5","ZNF711"
"NRAS","TMEM55B"
"IFITM1","TMEM55B"
"GPRC5B","TSG101"
"GOLGB1","TMED5"
"GPR182","TMED5"
"DNAJB5","FKBP5"
"MSL2","NUP43"
"DTNBP1","PPP2CA"
"DDIT3","HSF2"
"HSF2","NUP43"
"CD47","LGALS8"
"FKBP5","NR3C2"
"MDK","SIN3A"
"MDK","SRPK2"
"MDK","SMC5"
"FHL3","WDR25"
"RIT1","WDR25"
"EYA4","WDR25"
"KIAA0754","NRAS"
"KIAA0754","RHOF"
"ATP2A1","GLB1L2"
"ATG14","MAP4K4"
"ATG14","STYK1"
"ATG14","CAPZB"
"CDK6","LPIN1"
"LPIN1","WDTC1"
"MPP6","NF2"
"MPP6","RNF149"
"IFITM1","PSTPIP2"
"CAPZB","CKMT2"
"GBF1","WDR45"
"RAB4A","WDR45"
"RHOF","WDR45"
"NUPR1","UBTD1"
"IL1R1","IRAK1"
"SIN3A","ZDHHC18"
"NRAS","ZDHHC18"
"ATP2B3","LGALS8"
"IRAK1","TLR4"
"PRKCZ","TLR4"
"FEM1B","TCEB2"
"COPS2","FEM1B"
"COPS3","FEM1B"
"H2AFY","HIST1H2BE"
"HIST1H2BE","ITGA4"
"GBF1","XBP1"
"ACVR2B","RNF149"
"NMT2","PRKCZ"
"DCK","GPR182"
"CRYAA","DCK"
"ENOX2","SRPK2"
"ENOX2","VCL"
"AFAP1L2","NRAS"
"ANKRD28","TNFSF14"
"IFRD1","SMC5"
"ISCA1","RIT1"
"CDK6","USP51"
"PRKACA","WASF1"
"EYA4","ZNF503"
"NRAS","PCDH9"
"COPS2","SEPHS1"
"ASB7","TCEB2"
"ASB7","VCL"
"MUC4","SUZ12"
"PPP2CA","PPP2R3C"
"NF2","PPP2R3C"
"DNAJB8","FKBP5"
"COPS2","KLHL4"
"COPS3","KLHL4"
"PBX3","SIN3A"
"ADCK3","PBX3"
"IL27RA","NRP1"
"IL27RA","ILF3"
"CCR4","RTN4"
"IGJ","SNW1"
"ABCA1","COPS2"
"RNF149","TPCN2"
"EYA4","RFX7"
"PDGFRL","ZMYM2"
"ANKRD28","PDGFRL"
"FAM129A","IFITM1"
"SUZ12","VGF"
"GPR182","TMEM11"
"MAPKAPK3","SRPK2"
"GLP1R","RTN4"
"IL1RAP","IRAK1"
"ADCK3","TMEM159"
