"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"HUNK",NA,NA,NA,NA,NA
"MANEA",NA,NA,NA,NA,NA
"TAF6L",NA,NA,NA,NA,NA
"ZBTB8A",NA,NA,NA,NA,NA
"VANGL2",NA,NA,NA,NA,NA
"PICK1",NA,NA,NA,NA,NA
"VAMP4",NA,NA,NA,NA,NA
"GTSE1",NA,NA,NA,NA,NA
"MECOM",NA,NA,NA,NA,NA
"GBE1",NA,NA,NA,NA,NA
"ZGPAT",NA,NA,NA,NA,NA
"ZNF512B",NA,NA,NA,NA,NA
"CSTL1",NA,NA,NA,NA,NA
"SPP1",NA,NA,NA,NA,NA
"JAK3",NA,NA,NA,NA,NA
"MSN",NA,NA,NA,NA,NA
"ALDH2",NA,NA,NA,NA,NA
"NDRG1",NA,NA,NA,NA,NA
"IL7R",NA,NA,NA,NA,NA
"PMP22",NA,NA,NA,NA,NA
"HNF4A",NA,NA,NA,NA,NA
"SMAD3",NA,NA,NA,NA,NA
"AR",NA,NA,NA,NA,NA
"PIAS3",NA,NA,NA,NA,NA
"TBP",NA,NA,NA,NA,NA
"MED24",NA,NA,NA,NA,NA
"KIFAP3",NA,NA,NA,NA,NA
"COPS2",NA,NA,NA,NA,NA
"TCF20",NA,NA,NA,NA,NA
"RBL1",NA,NA,NA,NA,NA
"PPP2CA",NA,NA,NA,NA,NA
"SMARCB1",NA,NA,NA,NA,NA
"RPS21",NA,NA,NA,NA,NA
"SPATS2L",NA,NA,NA,NA,NA
"ASH2L",NA,NA,NA,NA,NA
"FOXG1",NA,NA,NA,NA,NA
"CDKN2A",NA,NA,NA,NA,NA
"EED",NA,NA,NA,NA,NA
"MYO6",NA,NA,NA,NA,NA
"RAB11FIP1",NA,NA,NA,NA,NA
"GNAI1",NA,NA,NA,NA,NA
"PGAM5",NA,NA,NA,NA,NA
"RPS6KA1",NA,NA,NA,NA,NA
"ASNS",NA,NA,NA,NA,NA
"PSMD3",NA,NA,NA,NA,NA
"CHERP",NA,NA,NA,NA,NA
"MORC4",NA,NA,NA,NA,NA
"NFIC",NA,NA,NA,NA,NA
"RCOR3",NA,NA,NA,NA,NA
"RERE",NA,NA,NA,NA,NA
"RPRD2",NA,NA,NA,NA,NA
"SMARCD2",NA,NA,NA,NA,NA
"SSBP2",NA,NA,NA,NA,NA
"ZNF281",NA,NA,NA,NA,NA
"CBX5",NA,NA,NA,NA,NA
"EPC1",NA,NA,NA,NA,NA
"FOXK1",NA,NA,NA,NA,NA
"HIRA",NA,NA,NA,NA,NA
"TADA2B",NA,NA,NA,NA,NA
"MYBBP1A",NA,NA,NA,NA,NA
"TTLL12",NA,NA,NA,NA,NA
"UBE2C",NA,NA,NA,NA,NA
"KDM3A",NA,NA,NA,NA,NA
"WIPI1",NA,NA,NA,NA,NA
"BECN1",NA,NA,NA,NA,NA
"KRT15",NA,NA,NA,NA,NA
"ARFIP2",NA,NA,NA,NA,NA
"ITSN1",NA,NA,NA,NA,NA
"KLHL20",NA,NA,NA,NA,NA
"WASF1",NA,NA,NA,NA,NA
"RSF1",NA,NA,NA,NA,NA
"HSPA13",NA,NA,NA,NA,NA
"ANXA5",NA,NA,NA,NA,NA
"DDX50",NA,NA,NA,NA,NA
"HIST2H2BE",NA,NA,NA,NA,NA
"ARIH1",NA,NA,NA,NA,NA
"CREB5",NA,NA,NA,NA,NA
"KCTD3",NA,NA,NA,NA,NA
"SNAPC1",NA,NA,NA,NA,NA
"ZNF574",NA,NA,NA,NA,NA
"FBXO11",NA,NA,NA,NA,NA
"CFL2",NA,NA,NA,NA,NA
"UBE2L6",NA,NA,NA,NA,NA
"BTF3L4",NA,NA,NA,NA,NA
"RIT1",NA,NA,NA,NA,NA
"STEAP3",NA,NA,NA,NA,NA
"PODXL",NA,NA,NA,NA,NA
"CDC42EP4",NA,NA,NA,NA,NA
"SLC38A2",NA,NA,NA,NA,NA
"SEMA4C",NA,NA,NA,NA,NA
"SPECC1L",NA,NA,NA,NA,NA
"NT5E",NA,NA,NA,NA,NA
"KIF3A",NA,NA,NA,NA,NA
"LITAF",NA,NA,NA,NA,NA
"WDR26",NA,NA,NA,NA,NA
"MRPL17",NA,NA,NA,NA,NA
"NCKIPSD",NA,NA,NA,NA,NA
"PTPN14",NA,NA,NA,NA,NA
"PRKCZ",NA,NA,NA,NA,NA
"MAD2L2",NA,NA,NA,NA,NA
"FKBP10",NA,NA,NA,NA,NA
"LPP",NA,NA,NA,NA,NA
"EFHD2",NA,NA,NA,NA,NA
"ATG7",NA,NA,NA,NA,NA
"STK38",NA,NA,NA,NA,NA
"RANGAP1",NA,NA,NA,NA,NA
"POLR1A",NA,NA,NA,NA,NA
"TUBB2A",NA,NA,NA,NA,NA
"SPIN1",NA,NA,NA,NA,NA
"RPL4",NA,NA,NA,NA,NA
"CENPM",NA,NA,NA,NA,NA
"CCDC102B",NA,NA,NA,NA,NA
"SLC31A1",NA,NA,NA,NA,NA
"MCC",NA,NA,NA,NA,NA
"TNFRSF1B",NA,NA,NA,NA,NA
"UBASH3A",NA,NA,NA,NA,NA
"SNTB2",NA,NA,NA,NA,NA
"PDXDC1",NA,NA,NA,NA,NA
"MFAP1",NA,NA,NA,NA,NA
"WDR6",NA,NA,NA,NA,NA
"TNIK",NA,NA,NA,NA,NA
"WDR11",NA,NA,NA,NA,NA
"MAP4K4",NA,NA,NA,NA,NA
"STAM",NA,NA,NA,NA,NA
"TMEM214",NA,NA,NA,NA,NA
"TRAF1",NA,NA,NA,NA,NA
"P4HA2",NA,NA,NA,NA,NA
"S100A2",NA,NA,NA,NA,NA
"TRIP4",NA,NA,NA,NA,NA
"MIB1",NA,NA,NA,NA,NA
"GTPBP1",NA,NA,NA,NA,NA
"PABPC5",NA,NA,NA,NA,NA
"RBM4B",NA,NA,NA,NA,NA
"MKRN1",NA,NA,NA,NA,NA
"MSRB3",NA,NA,NA,NA,NA
"MYB",NA,NA,NA,NA,NA
"CD74",NA,NA,NA,NA,NA
"BZW1",NA,NA,NA,NA,NA
"DNAJA3",NA,NA,NA,NA,NA
"NRBF2",NA,NA,NA,NA,NA
"ELK3",NA,NA,NA,NA,NA
"GSR",NA,NA,NA,NA,NA
"TRMT112",NA,NA,NA,NA,NA
"PRPS2",NA,NA,NA,NA,NA
"ATG3",NA,NA,NA,NA,NA
"MAP1LC3A",NA,NA,NA,NA,NA
"ATG14",NA,NA,NA,NA,NA
"NOP16",NA,NA,NA,NA,NA
"NOL9",NA,NA,NA,NA,NA
"NFS1",NA,NA,NA,NA,NA
"STAT5B",NA,NA,NA,NA,NA
"RPS15",NA,NA,NA,NA,NA
"POLR3A",NA,NA,NA,NA,NA
"GART",NA,NA,NA,NA,NA
"HIST1H2BD",NA,NA,NA,NA,NA
"GSPT2",NA,NA,NA,NA,NA
"RDX",NA,NA,NA,NA,NA
"ATP6V1D",NA,NA,NA,NA,NA
"PGD",NA,NA,NA,NA,NA
"EIF5",NA,NA,NA,NA,NA
"CLN3",NA,NA,NA,NA,NA
"DUSP14",NA,NA,NA,NA,NA
"BIRC5",NA,NA,NA,NA,NA
"TROVE2",NA,NA,NA,NA,NA
"P4HA1",NA,NA,NA,NA,NA
"MAPK7",NA,NA,NA,NA,NA
"KLF8",NA,NA,NA,NA,NA
"SRGAP2",NA,NA,NA,NA,NA
"FAM46A",NA,NA,NA,NA,NA
"YY1AP1",NA,NA,NA,NA,NA
"ANKHD1",NA,NA,NA,NA,NA
"UBXN1",NA,NA,NA,NA,NA
"POGZ",NA,NA,NA,NA,NA
"NMNAT1",NA,NA,NA,NA,NA
"CCDC6",NA,NA,NA,NA,NA
"OSBPL9",NA,NA,NA,NA,NA
"SREBF2",NA,NA,NA,NA,NA
"DUSP6",NA,NA,NA,NA,NA
"DUSP13",NA,NA,NA,NA,NA
"HNF1B",NA,NA,NA,NA,NA
"KLF12",NA,NA,NA,NA,NA
"TBR1",NA,NA,NA,NA,NA
"GSC",NA,NA,NA,NA,NA
"ARHGDIA",NA,NA,NA,NA,NA
"SDC2",NA,NA,NA,NA,NA
"SDHB",NA,NA,NA,NA,NA
"MTHFD2",NA,NA,NA,NA,NA
"AHCY",NA,NA,NA,NA,NA
"NGLY1",NA,NA,NA,NA,NA
"KAT2A",NA,NA,NA,NA,NA
"MRTO4",NA,NA,NA,NA,NA
"ERO1L",NA,NA,NA,NA,NA
"PLEKHA1",NA,NA,NA,NA,NA
"SWAP70",NA,NA,NA,NA,NA
"B2M",NA,NA,NA,NA,NA
"RCC1",NA,NA,NA,NA,NA
"HLA-F",NA,NA,NA,NA,NA
"CNOT7",NA,NA,NA,NA,NA
"CRKL",NA,NA,NA,NA,NA
"PGM3",NA,NA,NA,NA,NA
"DOK4",NA,NA,NA,NA,NA
"GGA1",NA,NA,NA,NA,NA
"XPNPEP3",NA,NA,NA,NA,NA
"RC3H2",NA,NA,NA,NA,NA
"HOXA1",NA,NA,NA,NA,NA
"MAPK8IP2",NA,NA,NA,NA,NA
"POLR3H",NA,NA,NA,NA,NA
"REPIN1",NA,NA,NA,NA,NA
"TRIP12",NA,NA,NA,NA,NA
"LTBP1",NA,NA,NA,NA,NA
"SLAMF1",NA,NA,NA,NA,NA
